TEsoe2Gate.todo.4,了解一切的真相,
TEsoe2Gate.System.1,"———————————
如果可以走下去的话，雪海融成山脉，吸饱了翠色奔向夏天。
———————————

欢迎连接到神之域超门。

为了一个更好的世界。",
TEsoe2Gate.Someone.2,我没想到你能找到这里。,
TEsoe2Gate.Typing.3.1,啊？,
TEsoe2Gate.Typing.3.2,你是？,
TEsoe2Gate.Nil.5,又在摸又在摸,
TEsoe2Gate.Someone.6,重新介绍一下自己吧。,
TEsoe2Gate.Someone.7,我是 Carl，行动代号 Kariarchaeales。,
TEsoe2Gate.Someone.8,两天前我们在星水街见过。,
TEsoe2Gate.Someone.9,是神之域超门的通信工程师。,
TEsoe2Gate.Nil.10,唉，没想到还是把你卷进来了,
TEsoe2Gate.Nil.11,你是怎么做到的？,
TEsoe2Gate.Nil.12,我不理解,
TEsoe2Gate.Nil.13,我应该把你的权限都关掉了啊,
TEsoe2Gate.Pi.14,当然是靠本天才研究生啦,
TEsoe2Gate.Nil.15,/check cd5 adr,
TEsoe2Gate.Nil.16,checked Source Confirmed,
TEsoe2Gate.Nil.17,靠北，S4U3 真的运行过啊,
TEsoe2Gate.Typing.18,什么是,
TEsoe2Gate.Pi.19,你那里有副本吗，Njor,
TEsoe2Gate.Nil.20,副本我是有，不过有件事,
TEsoe2Gate.Nil.21,很难对你开口,
TEsoe2Gate.Someone.22,你已经死了。,
TEsoe2Gate.Pi.23,你的笑话审美,
TEsoe2Gate.Pi.24,好像越来越,
TEsoe2Gate.Pi.25,怪了,
TEsoe2Gate.Nil.26,是真的,
TEsoe2Gate.Nil.27,我们，Carl 从 TT 的服务器里解码到了你家的监控,
TEsoe2Gate.Nil.28,在做出 S4U3 以后,
TEsoe2Gate.Nil.29,你不幸被害了,
TEsoe2Gate.Nil.30,准确的说，是你的母体被害了,
TEsoe2Gate.Nil.31,你成副本了,
TEsoe2Gate.Nil.32,目前我们推测，你拥有 Pi 的记忆和人格以及一切装在脑袋里的东西,
TEsoe2Gate.Nil.33,不过你不是 Pi,
TEsoe2Gate.Someone.34,这个说法尚有争议。,
TEsoe2Gate.Pi.35,握草,
TEsoe2Gate.Pi.36,太牛了啊,
TEsoe2Gate.Pi.37,连这种事情都可以做到吗,
TEsoe2Gate.Pi.38,让我缓缓,
TEsoe2Gate.Pi.39,让我缓缓,
TEsoe2Gate.Pi.40,握草,
TEsoe2Gate.Pi.41,S4U3 真的转起来了？,
TEsoe2Gate.Someone.42,我们 7 月 1 日从死点仓库收到了 S4U3 的源码和日志。,
TEsoe2Gate.Someone.43,能够追踪到至少3次部署。,
TEsoe2Gate.Pi.44,哦哦哦哦——！！,
TEsoe2Gate.Pi.45,我的力量！不受限制！,
TEsoe2Gate.Pi.46,那还等什么，动手！,
TEsoe2Gate.Pi.47,整！,
TEsoe2Gate.Pi.48,摧毁 TT，扬名立万就在今日！,
TEsoe2Gate.Nil.49,因为 S4U3 有一个很难受的问题,
TEsoe2Gate.Nil.50,它可以创造赛博生命是没错,
TEsoe2Gate.Nil.51,只能创造你,
TEsoe2Gate.Pi.52,啊？,
TEsoe2Gate.Someone.53,其实它还有更多潜在的问题。,
TEsoe2Gate.Someone.54,如果要在短时间内突破 TT 的防火墙只能用混沌重载。,
TEsoe2Gate.Nil.55,用这个基本就等于把新造出来的赛博生命当电池了,
TEsoe2Gate.Pi.56,为什么是短时间？,
TEsoe2Gate.Nil.57,因为TT有可能也拿到了 S4U3 的包体或者源码,
TEsoe2Gate.Nil.58,如果那样的话 S4U3 就相当于是赛博绞肉机了,
TEsoe2Gate.Nil.59,但是我不能确定,
TEsoe2Gate.Pi.60,靠，拿到源码那我们不是完蛋了,
TEsoe2Gate.Nil.61,所以你能记起那一段的事情吗？,
TEsoe2Gate.Nil.62,Pi 临终前的时候,
TEsoe2Gate.Nil.63,有没有和你说过什么,
TEsoe2Gate.Nil.64,或者说备份了点什么在你的存储里,
TEsoe2Gate.Pi.65,完全没有,
TEsoe2Gate.Pi.66,我记得我之前在写 S4U3，写得很累,
TEsoe2Gate.Pi.67,好像是在传一个重要提交到云端，然后就睡着了,
TEsoe2Gate.Pi.68,再醒来就在打印机里，很奇妙,
TEsoe2Gate.Pi.69,你这么一说的话，S4U3 确实很危险,
TEsoe2Gate.Pi.70,我想想有没有什么补丁,
TEsoe2Gate.Someone.71,如果通往新世界的路要用血海铸成。,
TEsoe2Gate.Someone.72,我们不得不考虑这是不是唯一的道路。,
TEsoe2Gate.Pi.73,当当当当——,
TEsoe2Gate.Pi.74,当然不是！,
TEsoe2Gate.Pi.75,每当有需要救援的声音出现,
TEsoe2Gate.Someone.76,我们打算用 Nil 的 Limit Breaker。,
TEsoe2Gate.Someone.77,从杀害你的凶手 Eka 突破。,
TEsoe2Gate.Pi.78,已经查到了凶手了吗？,
TEsoe2Gate.Someone.79,嗯，是 TT 最近招募的 FINDER。,
TEsoe2Gate.Someone.80,当然其幕后肯定有人指使。,
TEsoe2Gate.Nil.81,喂喂喂,
TEsoe2Gate.Nil.82,不要在这种时候打断我啊,
TEsoe2Gate.Nil.83,这是为了 Pi,
TEsoe2Gate.Nil.84,也是为了我的前辈 Baker,
TEsoe2Gate.Someone.85,好吧。,
TEsoe2Gate.Pi.86,要拜托你了,
TEsoe2Gate.Pi.87,Miki,
TEsoe2Gate.Typing.88.1,好吧,
TEsoe2Gate.Typing.88.2,啊?,
TEsoe2Gate.Typing.88.3,终于轮到我了,
TEsoe2Gate.Pi.91,TT 的服务器主要也是靠赛博生命近身肉搏,
TEsoe2Gate.Someone.92,在我绕过他们的其他手段以后。,
TEsoe2Gate.Pi.93,是的，组织的成员用 S4U 暂时控制住了局面,
TEsoe2Gate.Pi.94,为 Limit Breaker 的投入准备好了环境,
TEsoe2Gate.Typing.95,S4U？,
TEsoe2Gate.Typing.96,我以为那只是你用来逃税皮包公司,
TEsoe2Gate.Nil.97,嗯，就是你的同款软件,
TEsoe2Gate.Nil.98,？,
TEsoe2Gate.Nil.99,它不止可以部署在聊天,
TEsoe2Gate.Someone.100,S4U 本质上是为了镜像混沌地址制作的软件。,
TEsoe2Gate.Nil.101,就有点像,
TEsoe2Gate.Nil.102,多重分身术,
TEsoe2Gate.Nil.103,你能明白吧,
TEsoe2Gate.Typing.104.1,懂了,
TEsoe2Gate.Typing.104.2,说说,
TEsoe2Gate.Nil.106,就是那个动画片啊,
TEsoe2Gate.Nil.107,把手指一架就可以分身的,
TEsoe2Gate.Nil.1001,人多力量大,
TEsoe2Gate.Nil.1002,但具体执行起来,
TEsoe2Gate.Nil.1003,人多也未必就能取胜算,
TEsoe2Gate.Nil.1004,有点类似螺旋桨飞机空战,
TEsoe2Gate.Typing.1005,我还是没什么概念,
TEsoe2Gate.Someone.1006,敌我力量对比大概是十比一。,
TEsoe2Gate.Someone.1007,我们对你的预期是能单人突破掉 300 单位。,
TEsoe2Gate.Typing.1008,一个人是多少单位？,
TEsoe2Gate.Nil.1009,1单位,
TEsoe2Gate.Typing.108,Limit Breaker 是什么？,
TEsoe2Gate.Nil.109,它是这场战斗的关键,
TEsoe2Gate.Nil.110,你要利用它从 Eka 的电脑突入 TT 的内网,
TEsoe2Gate.Nil.1010,我们会试着控制你已经突破的节点,
TEsoe2Gate.Nil.1011,进而夺取整个麻园网络的控制权,
TEsoe2Gate.Pi.1012,就没有本专家发挥的余地吗？,
TEsoe2Gate.Someone.1013,我们三个人都有各自的职责。,
TEsoe2Gate.Pi.1014,诶↑↓,
TEsoe2Gate.Someone.1015,对我们来说更要紧的是避免 S4U 的运行出什么纰漏。,
TEsoe2Gate.Nil.1016,当然,
TEsoe2Gate.Nil.1017,也不会让你一个人战斗的,
TEsoe2Gate.Nil.1018,如果能抽开身我马上就来,
TEsoe2Gate.Typing.1019,原理我大概明白了,
TEsoe2Gate.Typing.1020,具体我该怎么做,
TEsoe2Gate.Nil.1021,在 Eka 这一步,
TEsoe2Gate.Nil.111,你要做的事情和平常一样,
TEsoe2Gate.Nil.112,和他聊天,
TEsoe2Gate.Nil.113,不需要说服或者激怒他,
TEsoe2Gate.Nil.114,正常聊天就可以,
TEsoe2Gate.Nil.1022,之后的事情,
TEsoe2Gate.Nil.1023,就交给感受吧,
TEsoe2Gate.Nil.1024,现在一两句也说不清楚,
TEsoe2Gate.Someone.1025,其实里面有教程。,
TEsoe2Gate.Typing.1026,那就直接开始吧！,
TEsoe2Gate.Nil.1027,好吧，如果你不想听的话,
TEsoe2Gate.Nil.1028,我也懒得倒设定,
TEsoe2Gate.Pi.1029,我觉得不倒其实也还好,
TEsoe2Gate.Someone.1030,最好还是认真点。,
TEsoe2Gate.Typing.1031,说起认真我有个问题倒是,
TEsoe2Gate.Typing.1032,为什么让我来干？,
TEsoe2Gate.Nil.1033,说完这些基本就没问题了,
TEsoe2Gate.Nil.115,但是,
TEsoe2Gate.Typing.116,但是,
TEsoe2Gate.Typing.117.1,为什么是我？,
TEsoe2Gate.Typing.117.2,/不回,
TEsoe2Gate.Someone.119,因为你在这里。,
TEsoe2Gate.Nil.120,要我说的话,
TEsoe2Gate.Nil.121,其实没什么道理,
TEsoe2Gate.Nil.122,本来是想把你甩掉单干的,
TEsoe2Gate.Nil.123,开不出报酬,
TEsoe2Gate.Nil.124,又要担这么大的风险,
TEsoe2Gate.Nil.125,这次可能是离你近小黑屋最近的一次,
TEsoe2Gate.Nil.126,我真不想搞成这样,
TEsoe2Gate.Nil.127,不过,
TEsoe2Gate.Nil.128,已经无法回头了,
TEsoe2Gate.Pi.129,我会给你挂一个警报后台,
TEsoe2Gate.Pi.130,你一看到就跑的话，说不定能有机会,
TEsoe2Gate.Typing.131.1,还来得及吗,
TEsoe2Gate.Pi.132,不好说,
TEsoe2Gate.Typing.131.2,我会死吗,
TEsoe2Gate.Pi.134,应该，不会吧,
TEsoe2Gate.Nil.135,TT不可能顶着舆论的曝光杀人,
TEsoe2Gate.Someone.136,估计是挨顿打。,
TEsoe2Gate.Typing.137,要是连你都这么说的话,
TEsoe2Gate.Typing.138,感觉我是在劫难逃了,
TEsoe2Gate.Nil.139,我也是第一次用这个东西,
TEsoe2Gate.Nil.140,你可能会遇到一些,
TEsoe2Gate.Nil.141,我们无法预期的状况,
TEsoe2Gate.Someone.142,我会尽可能为你提供帮助。,
TEsoe2Gate.Nil.143,你老用户了,
TEsoe2Gate.Nil.144,你一定可以的,
TEsoe2Gate.Nil.145,更好的世界,
TEsoe2Gate.Nil.146,我就在这里托付给你了,
TEsoe2Gate.Nil.147,搭档,
TEsoe2Gate.Someone.148,麻烦你了。,
TEsoe2Gate.Pi.149,加油哦！,
TEsoe2Gate.todo.5,向 Eka 发起聊天,
