ChatLevi2.Typing.100,嗨,
ChatLevi2.Typing.101,晚上好,
ChatLevi2.Levi.102,你终于来了,
ChatLevi2.Levi.1,一会有空吗，Miki,
ChatLevi2.Typing.2.1,有,
ChatLevi2.Typing.2.2,没有,
ChatLevi2.Levi.4,这是一个重要的选择,
ChatLevi2.Levi.5,我建议你慎重考虑,
ChatLevi2.Typing.6,啊?,
ChatLevi2.Typing.7,是有什么重要的事情吗,
ChatLevi2.Levi.8,今天是我的生日,
ChatLevi2.Levi.9,我给你准备了礼物,
ChatLevi2.Typing.10,呃,
ChatLevi2.Typing.11,不是应该我给你买,
ChatLevi2.Levi.12,那你给我买了吗,
ChatLevi2.Monologue.13,……,
ChatLevi2.Typing.14,没有,
ChatLevi2.Typing.15,我不知道,
ChatLevi2.Levi.16,不用费心给我准备礼物,
ChatLevi2.Levi.17,我是个淡漠的人,
ChatLevi2.Levi.18,而且我也没有手和仓库,
ChatLevi2.Levi.19,我想把快乐分享给你,
ChatLevi2.Typing.20.1,好的,
ChatLevi2.Typing.20.2,谢谢,
ChatLevi2.Levi.22,有空就下来,
ChatLevi2.Levi.23,我会在老地方等你到,
ChatLevi2.Levi.24,九点,
ChatLevi2.Typing.25.1,我会去的,
ChatLevi2.Levi.26,知道了,
ChatLevi2.Typing.25.2,我以为你会一直在那里,
ChatLevi2.Levi.28,Timing 啊，你知不知道什么叫 Timing,
ChatLevi2.Typing.29.1,知道了,
ChatLevi2.Levi.30,不准说这个,
ChatLevi2.Typing.31,啊？为啥,
ChatLevi2.Levi.32,我们还没到那种关系,
ChatLevi2.Levi.33,你不准说这个,
ChatLevi2.Typing.29.2,你还是少上网,
ChatLevi2.Levi.35,嘿嘿,
ChatLevi2.Typing.29.3,什么是 Timing,
ChatLevi2.Levi.37,Timing 让人学会珍惜,
ChatLevi2.Monologue.38,有空的话就去楼下的自动售货机找 Levi 吧。,
