04NilTruth12ExpBack.Nil.1,呜！,
04NilTruth12ExpBack.Nil.2,我回来了，发生甚么事了,
04NilTruth12ExpBack.Typing.3.1,你醒啦,
04NilTruth12ExpBack.Typing.3.2,有正事,
04NilTruth12ExpBack.Nil.4,你又给我转了什么猫猫狗狗的视频,
04NilTruth12ExpBack.Typing.5,我家小鬼头想报名一个 Pheo 的大师班，就我给你发的新鲜事里的那个,
04NilTruth12ExpBack.Nil.6,想和我增进关系吗,
04NilTruth12ExpBack.Typing.7,你不要整天想这种,
04NilTruth12ExpBack.Nil.8,哦，这不是小火龙 Pheo 吗,
04NilTruth12ExpBack.Nil.9,啧，有点不巧啊，我今天手上事情一大堆,
04NilTruth12ExpBack.Typing.10,你认识这个人？,
04NilTruth12ExpBack.Nil.11,当然，我们是多年麻友了,
04NilTruth12ExpBack.Nil.12,我经常赢他的,
04NilTruth12ExpBack.Nil.13,如果以麻友之间的羁绊作为赌注,
04NilTruth12ExpBack.Nil.14,大抵是会胜利的,
04NilTruth12ExpBack.Typing.15,麻友是什么？,
04NilTruth12ExpBack.Nil.16,麻友当然是麻将朋友了,
04NilTruth12ExpBack.Nil.17,从社会学的角度来说，麻将是,
04NilTruth12ExpBack.Nil.18,算了，我今天时间不多了,
04NilTruth12ExpBack.Nil.19,说出你的需求,
04NilTruth12ExpBack.Typing.20.1,打折,
04NilTruth12ExpBack.Typing.20.2,白嫖,
04NilTruth12ExpBack.Nil.22,没问题交给我,
04NilTruth12ExpBack.Typing.23,等这段时间忙完了，我就击败他来实现你的夙愿,
04NilTruth12ExpBack.Typing.24,先放下夙愿不说，报名马上要截止了,
04NilTruth12ExpBack.Nil.25,我靠，那就有点棘手了,
04NilTruth12ExpBack.Nil.26,我马上要去搞一个断网的测试,
04NilTruth12ExpBack.Nil.27,抽不开身啊,
04NilTruth12ExpBack.Typing.28.1,那等你有空吧,
04NilTruth12ExpBack.think.29,说不准现在是最后的机会,
04NilTruth12ExpBack.Nil.30,彳亍,
04NilTruth12ExpBack.Nil.31,但是我说不准能不能成啊,
04NilTruth12ExpBack.Nil.32,因为,
04NilTruth12ExpBack.Nil.33,呃,
04NilTruth12ExpBack.Nil.34,嘛,
04NilTruth12ExpBack.Nil.35,小火龙是赛博生命来的,
04NilTruth12ExpBack.Nil.36,看这个新鲜事，他可能是签了什么 MCN,
04NilTruth12ExpBack.Nil.37,一般的 MCN 其实还好,
04NilTruth12ExpBack.Nil.38,如果这家 MCN 背后是 TT,
04NilTruth12ExpBack.Nil.39,事情就很不好说了,
04NilTruth12ExpBack.Nil.40,不行的话，我帮你要一个录播啥的,
04NilTruth12ExpBack.Typing.41,好的,
04NilTruth12ExpBack.Monologue.100,也只好这样了。,
04NilTruth12ExpBack.Typing.28.2,交给本网络替身吧,
04NilTruth12ExpBack.think.43,要亲自说服 Pheo 吗？,
04NilTruth12ExpBack.Nil.44,倒也不是不行,
04NilTruth12ExpBack.Nil.45,应该没啥大问题,
04NilTruth12ExpBack.Nil.46,为了不让你吃醋，我帮你把其他好友隐藏了,
04NilTruth12ExpBack.Typing.47,其实我不会吃醋,
04NilTruth12ExpBack.Nil.48,不过，呃,
04NilTruth12ExpBack.Nil.49,小火龙是赛博生命来的,
04NilTruth12ExpBack.Nil.50,而且是百分之一千铁犟种,
04NilTruth12ExpBack.Nil.51,恐怕没有雀圣实力的你要败下阵来,
04NilTruth12ExpBack.Typing.52,别瞎掰说点有用的,
04NilTruth12ExpBack.Nil.53,呃,
04NilTruth12ExpBack.Nil.54,啊,
04NilTruth12ExpBack.Nil.55,有用的,
04NilTruth12ExpBack.Nil.56,就是，哎呀，小火龙是赛博生命嘛,
04NilTruth12ExpBack.Nil.57,看这个新鲜事，他可能是签了什么 MCN,
04NilTruth12ExpBack.Nil.58,一般的 MCN 其实还好,
04NilTruth12ExpBack.Nil.59,如果这家 MCN 背后是 TT,
04NilTruth12ExpBack.Nil.60,事情就很不好说了，其实和麻将没有什么关系喵,
04NilTruth12ExpBack.Typing.61,好的,
04NilTruth12ExpBack.Nil.62,来吧！,
04NilTruth12ExpBack.Nil.63,正好我去看一集动画片放松一下,
04NilTruth12ExpBack.Nil.64,召唤！海鸥侠被封印的右手！,
