LeviPi.Monologue.1,……,
LeviPi.Monologue.2,成功了！,
LeviPi.Monologue.3,现在应该可以从电脑上联系 Levi。,
LeviPi.Levi.4,哟,
LeviPi.Levi.5,恭喜你成功,
LeviPi.Typing.6.1,谢谢,
LeviPi.Typing.6.2,现在不是哟的时候,
LeviPi.Levi.8,哦，特意把我找来是要展示你的新欢吗？,
LeviPi.Levi.9,觉得我对你冷淡了,
LeviPi.Typing.10,不是,
LeviPi.Typing.11,是一位和海鸥小子相关的人,
LeviPi.Levi.12,我记得海鸥小子,
LeviPi.Typing.13,你知道神之域超门吗？,
LeviPi.Levi.14,有点印象,
LeviPi.Levi.15,生物分类？,
LeviPi.Typing.16,不不,
LeviPi.Typing.17,是赛博生命社团,
LeviPi.Levi.18,为了海鸥小子要淌这种浑水,
LeviPi.Typing.19,嗯,
LeviPi.Levi.20,有点吃醋,
LeviPi.Levi.21,不过有什么是我能帮你的？,
LeviPi.Pi.22,情况紧急,
LeviPi.Pi.23,就由我在这里说明吧,
LeviPi.Pi.24,请问你是神之域超门的成员吗,
LeviPi.Levi.25,不是,
LeviPi.Pi.26,我是管理员 Baldrarchaeia,
LeviPi.Pi.27,你有认识任何能连上线的伙伴吗？,
LeviPi.Pi.28,可以不用害怕的,
LeviPi.Pi.29,我是管理员，我和组织同生同死,
LeviPi.Levi.30,哦,
LeviPi.Levi.31,真伟大,
LeviPi.Levi.32,我不认识,
LeviPi.Typing.33.1,在闹情绪吗？,
LeviPi.Typing.33.2,别闹情绪了,
LeviPi.Levi.35,没有,
LeviPi.Levi.36,我只是个普通商人,
LeviPi.Levi.37,和有激进思想的组织没什么交集,
LeviPi.Typing.33.3,……,
LeviPi.Pi.39,那NOR链接呢,
LeviPi.Levi.40,那会花掉你很大一笔钱,
LeviPi.Typing.41.1,哇，你真有啊,
LeviPi.Pi.42,刚刚不是说不认识他们吗？,
LeviPi.Typing.41.2,/不回,
LeviPi.Levi.44,这东西最近能卖上价格,
LeviPi.Levi.45,我收了点二手屯了些货,
LeviPi.Pi.46,拜托了,
LeviPi.Pi.47,钱的事情我会想办法,
LeviPi.Pi.48,活着你开个价格吧,
LeviPi.Pi.49,或者,
LeviPi.Pi.50,只要在合理范围内,
LeviPi.Pi.51,我都可以接受,
LeviPi.Pi.52,资源置换也不是不行,
LeviPi.Pi.53,我在主食+也有人脉,
