ChatHolly1.Typing.1.1,最近有什么进展吗？,
ChatHolly1.Typing.1.2,最近过得怎么样？,
ChatHolly1.Holly.3,您是？,
ChatHolly1.Holly.4,M……,
ChatHolly1.Holly.5,是Miki吗？,
ChatHolly1.Typing.6,是我,
ChatHolly1.Holly.7,你还没有忘了我啊,
ChatHolly1.Typing.8,等一下，不是你把我忘了吗,
ChatHolly1.Holly.9,没有,
ChatHolly1.Holly.10,我没忘记,
ChatHolly1.Holly.11,上次你的头像是一个小海鸥,
ChatHolly1.Holly.12,名字是一串代码,
ChatHolly1.Typing.13.1,我就是海鸥喵,
ChatHolly1.Holly.14,哈哈,
ChatHolly1.Typing.13.2,/表情：好的,
ChatHolly1.Holly.16,我想去染个头发,
ChatHolly1.Holly.17,染成银白色,
ChatHolly1.Holly.18,但是我每次漂头发,
ChatHolly1.Holly.19,头皮都会很疼,
ChatHolly1.Holly.20,我可能不适合染头发吧,
ChatHolly1.Holly.21,我总是在做些不适合自己的事情,
ChatHolly1.Typing.22.1,染深一点的颜色吧,
ChatHolly1.Typing.23,深一点的颜色就不用漂了,
ChatHolly1.Holly.24,是哦,
ChatHolly1.Typing.22.2,买顶假发吧,
ChatHolly1.Holly.26,哈哈，你说的对,
ChatHolly1.Typing.27,你刚刚说不合适的事情？,
ChatHolly1.Holly.28,工作的事情吧,
ChatHolly1.Holly.29,我想留在麻园,
ChatHolly1.Holly.30,这里的平台更具有能效性，机会窗口也更多,
ChatHolly1.Holly.31,你觉得我留下来现实吗？,
ChatHolly1.Typing.32.1,我不太懂,
ChatHolly1.Typing.32.2,试试看吧,
ChatHolly1.Holly.34,出了那种事情,
ChatHolly1.Holly.35,名声肯定在整个业内都烂掉了,
ChatHolly1.Typing.36.1,错的人是 Duke,
ChatHolly1.Typing.36.2,你没有做错什么,
ChatHolly1.Holly.38,我知道,
ChatHolly1.Holly.39,但是被人注目,
ChatHolly1.Holly.40,被人当作异类是很难受的,
ChatHolly1.Holly.41,我只能逃跑,
ChatHolly1.Holly.42,现在想想,
ChatHolly1.Holly.43,好像是有点草率了,
ChatHolly1.Holly.44,只凭勇气,
ChatHolly1.Holly.45,敌不过现实的感觉,
ChatHolly1.Holly.46,或许还是忍受那些人的叽叽喳喳比较好,
ChatHolly1.Holly.47,我有些时候还有点羡慕你的工作,
ChatHolly1.Typing.48.1,建筑师吗？,
ChatHolly1.Holly.49,建筑师……？你没和我提过你的工作,
ChatHolly1.Holly.50,是亚东建工吗？,
ChatHolly1.Typing.51,啊，倒没有啦,
ChatHolly1.Typing.52,是个很小的乙方公司,
ChatHolly1.Holly.53,好吧,
ChatHolly1.Typing.48.2,力工吗？,
ChatHolly1.Holly.55,力工是什么,
ChatHolly1.Typing.56,就是工地上负责搬砖扎钢筋的人,
ChatHolly1.Typing.57,我手艺好得不得了,
ChatHolly1.Holly.58,哈哈，我不信,
ChatHolly1.Holly.59,看你的身材不像,
ChatHolly1.Holly.60,我刚毕业那时候还想过要进亚东建工或者麻园建工,
ChatHolly1.Typing.61,你也喜欢建筑？,
ChatHolly1.Holly.62,没什么特别的兴趣,
ChatHolly1.Holly.63,就是觉得这种企业会稳定一点,
ChatHolly1.Typing.64,稳定地败亡,
ChatHolly1.Holly.65,也没有那么夸张吧,
ChatHolly1.Holly.66,现在大环境这么差,
ChatHolly1.Holly.67,在大企业会安心一点,
ChatHolly1.Typing.48.3,网络替身吗？,
ChatHolly1.Holly.69,嗯,
ChatHolly1.Holly.70,感觉你有那种逆转一切的能力,
ChatHolly1.Typing.71,没那么夸张啦,
ChatHolly1.Typing.72.1,只是一个缺钱的上班族,
ChatHolly1.Typing.72.2,只是想要试着帮助别人,
ChatHolly1.Holly.74,虽然已经说过很多次,
ChatHolly1.Holly.75,谢谢你救了我,
ChatHolly1.Typing.76,嗯,
ChatHolly1.Holly.77,是这样的,
ChatHolly1.Holly.78,我必须要离开,
ChatHolly1.Holly.79,Miki,
ChatHolly1.Holly.80,如果让你重新来过的话,
ChatHolly1.Holly.81,你会怎么做？,
ChatHolly1.Typing.82.1,从什么时候重来？,
ChatHolly1.Typing.82.2,什么怎么做？,
ChatHolly1.Typing.84,我啊,
ChatHolly1.Typing.85,我已经为建筑奉献过一次我的青春了,
ChatHolly1.Typing.86,如果重来一次,
ChatHolly1.Typing.87,我不知道我还会不会选择建筑,
ChatHolly1.Typing.88,要是早生十年,
ChatHolly1.Typing.89,能赶上东北建筑潮,
ChatHolly1.Typing.90,我说不定也能成个什么建筑家吧？,
ChatHolly1.Typing.91,哈哈哈哈,
ChatHolly1.Typing.92,可是命运不会改写,
ChatHolly1.Typing.93,一直走下去的人才能走到未来,
ChatHolly1.Typing.94,我所敬仰的建筑大师 Grave 是这么说的,
ChatHolly1.Typing.95,所以,
ChatHolly1.Typing.96,即便重来也想当个建筑师,
ChatHolly1.Typing.97,不好意思,
ChatHolly1.Typing.98.1,说得太多了,
ChatHolly1.Typing.98.2,有点跑题了,
ChatHolly1.Monologue.100,……,
ChatHolly1.Monologue.101,没有回复吗？,
ChatHolly1.Monologue.102,我没有说错什么话吧？,
ChatHolly1.Monologue.103,Holly 离线了……,
