KaedeEnd.Monologue.1,有没有什么办法把 MaLow 手里的证据搞掉。,
KaedeEnd.Monologue.2,如果 Nil 还在……,
KaedeEnd.Monologue.3,就算有他在……我也不能确定证据就在 MaLow 电脑上……,
KaedeEnd.Monologue.4,……,
KaedeEnd.Monologue.5,……,
KaedeEnd.Monologue.6,有主意了。,
KaedeEnd.Monologue.7,我可以发消息性骚扰他的学生。,
KaedeEnd.Monologue.8,或者直接在他的工作群里发送敏感内容。,
KaedeEnd.Monologue.9,把他的群炸了。,
KaedeEnd.Monologue.10,……,
KaedeEnd.Monologue.11,……,
KaedeEnd.Monologue.12,"不行，
这样迟早会露馅的。",
KaedeEnd.Monologue.13,我都在想些什么啊……,
KaedeEnd.Monologue.14,和老妈说点什么吧。,
KaedeEnd.Monologue.15,要说点什么吗？,
KaedeEnd.Monologue.16,说什么都改变不了过去了……,
KaedeEnd.Monologue.17,明知是这样……,
KaedeEnd.Monologue.100,要和老妈说点什么吗……,
KaedeEnd.todo.101,其它事情处理完之后找老妈聊天,
KaedeEnd.Monologue.22,不过这个 Li 一直在控制我的电脑。,
KaedeEnd.Monologue.23,处理完以后再想想吧。,
KaedeEnd.Monologue.24,我需要点时间整理情绪。,
