TEsoe1PiMiki.Pi.1,应该没问题吧？,
TEsoe1PiMiki.Pi.2,专业人士 Miki,
TEsoe1PiMiki.Typing.3.1,没问题,
TEsoe1PiMiki.Typing.3.2,不太行,
TEsoe1PiMiki.Typing.3.3,不好说,
TEsoe1PiMiki.Pi.6,唉，事到如今我也没那么多选择了,
TEsoe1PiMiki.Pi.7,只能依赖你,
TEsoe1PiMiki.Pi.8,其实我说给 Njor 的那些话,
TEsoe1PiMiki.Pi.9,多半也是在逞强,
TEsoe1PiMiki.Pi.10,你知道我话很多,
TEsoe1PiMiki.Pi.11,也经常说谎,
TEsoe1PiMiki.Pi.12,我没有办法,
TEsoe1PiMiki.Pi.13,我会把你直连到 Karia 那里,
TEsoe1PiMiki.Pi.14,你试着说服他,
TEsoe1PiMiki.Pi.15,回到组织来，不要和 TT 合作,
TEsoe1PiMiki.Pi.16,当然估计你不会成功,
TEsoe1PiMiki.Pi.17,像我之前说的，他是个圣人,
TEsoe1PiMiki.Pi.18,只靠燃烧爱和思念就可以前进,
TEsoe1PiMiki.Pi.19,你尽量拖住他,
TEsoe1PiMiki.Pi.20,我会趁这个时间想想办法,
TEsoe1PiMiki.Typing.21,什么办法？,
TEsoe1PiMiki.Pi.22,我不知道,
TEsoe1PiMiki.Pi.23,我想先看看 Njor 的 LB 开发到什么状态了,
TEsoe1PiMiki.Pi.24,那个能派上用场的话最好,
TEsoe1PiMiki.Pi.25,如果不行,
TEsoe1PiMiki.Pi.26,可能要想办法把 S4U3 搞掉,
TEsoe1PiMiki.Pi.27,或者说服那边的其他我,
TEsoe1PiMiki.Pi.28,再或者留点小后门为打持久战做准备,
TEsoe1PiMiki.Pi.29,真到这种时候了啊,
TEsoe1PiMiki.Pi.30,唉,
TEsoe1PiMiki.Pi.31,我其实一直想当个战斗机飞行员的,
TEsoe1PiMiki.Pi.32,对了对了,
TEsoe1PiMiki.Pi.33,TT 可以追踪到你的地址,
TEsoe1PiMiki.Pi.34,如果他们已经把这个系统部署到 Karia 那边的话,
TEsoe1PiMiki.Pi.35,你可能会被 TT 抓到,
TEsoe1PiMiki.Pi.36,这次没有替身了,
TEsoe1PiMiki.Pi.37,只有你,
TEsoe1PiMiki.Pi.38,我会给你挂一个警报后台,
TEsoe1PiMiki.Pi.39,看到的话,
TEsoe1PiMiki.Pi.40,就马上跑,
TEsoe1PiMiki.Typing.41,好,
TEsoe1PiMiki.Pi.42,但是到了这个时候,
TEsoe1PiMiki.Pi.43,我其实,
TEsoe1PiMiki.Pi.44,还是害怕了吧,
TEsoe1PiMiki.Pi.45,你有想去的地方吗？,
TEsoe1PiMiki.Typing.46.1,什么？,
TEsoe1PiMiki.Pi.47,在这一切结束之后,
TEsoe1PiMiki.Typing.46.2,有,
TEsoe1PiMiki.Pi.49,是哪里？,
TEsoe1PiMiki.Typing.50.1,大川,
TEsoe1PiMiki.Typing.50.2,伊良,
TEsoe1PiMiki.Typing.50.3,六天马,
TEsoe1PiMiki.Typing.50.4,我什么地方也想不起来,
TEsoe1PiMiki.Pi.54,哈哈,
TEsoe1PiMiki.Pi.55,挺不错啊,
TEsoe1PiMiki.Typing.46.3,没有,
TEsoe1PiMiki.Pi.101,该到说再见的时候了，Miki,
TEsoe1PiMiki.Pi.102,我最后用下你的电脑,
TEsoe1PiMiki.Typing.103,你要去哪？,
TEsoe1PiMiki.Pi.57,学了那么多年生物,
TEsoe1PiMiki.Pi.58,脑子里完全明白生命是怎么回事,
TEsoe1PiMiki.Pi.59,什么黑烟囱啊、LUCA啊,
TEsoe1PiMiki.Pi.60,热泉和酸液真是够够的了,
TEsoe1PiMiki.Pi.61,我只是失去了身体,
TEsoe1PiMiki.Pi.62,也还好吧,
TEsoe1PiMiki.Pi.63,如果有一天我什么都思考不了了,
TEsoe1PiMiki.Pi.64,什么都感受不了了,
TEsoe1PiMiki.Pi.65,那我就算是,
TEsoe1PiMiki.Pi.66,死透了吧？,
TEsoe1PiMiki.Pi.67,虽然也有那种只要还有人记得你就算活着,
TEsoe1PiMiki.Pi.68,全他妈是唬烂的,
TEsoe1PiMiki.Pi.69,真恶心,
TEsoe1PiMiki.Pi.70,哎呀！,
TEsoe1PiMiki.Pi.71,我不能再情绪勒索你了！,
TEsoe1PiMiki.Pi.72,那,
TEsoe1PiMiki.Pi.73,再见咯,
TEsoe1PiMiki.Typing.74,再见,
