PiLi.Pi.1,搞定了,
PiLi.Pi.2,这次我把他的控制台锁了,
PiLi.Pi.3,老东西，和我斗,
PiLi.Li.4,唉，我们这样真的能成功吗,
PiLi.Li.5,别到时候真给我整延毕了啊,
PiLi.Li.6,我很担心的,
PiLi.Pi.7,延毕了我养你,
PiLi.Pi.8,多大点事,
PiLi.Li.9,真的吗,
PiLi.Pi.10,当然是真的,
PiLi.Li.11,Pi,
PiLi.Pi.12,嗯？,
PiLi.Li.13,我在想等这一切结束之后,
PiLi.Li.14,我们要不要去哪里走走？,
PiLi.Pi.15,好呀,
PiLi.Pi.16,去哪里？,
PiLi.Li.17,你想去伊良吗？,
PiLi.Pi.18,可以啊，不过为啥是伊良,
PiLi.Li.19,我记得我和你说过的,
PiLi.Pi.20,哦哦，我想起来了,
PiLi.Pi.21,是那个电影，五年之后在伊良相见吧,
PiLi.Pi.22,是在那里拍的对吧,
PiLi.Li.23,你居然记得！,
PiLi.Pi.24,当然了当然了,
PiLi.Pi.25,因为名字太拗口一下就记住了,
PiLi.Li.26,……,
PiLi.Li.27,Pi每次都是这样,
PiLi.Li.28,总让人猜不透你心里在想什么,
PiLi.Pi.29,你问我呀,
PiLi.Pi.30,直接问就好,
PiLi.Li.31,我怕我一不留神会说出什么无法挽回的话,
PiLi.Li.32,我说实话我差一点都要放弃你了,
PiLi.Li.33,他们说两天不联系就是默认分手了,
PiLi.Li.34,你一失踪就是一个多星期,
PiLi.Li.35,我真的不知道应该怎么办,
PiLi.Li.36,有什么事情不能和我商量吗？,
PiLi.Li.37,还是说我们真的已经疏远到那种地步了,
PiLi.Li.38,你现在突然回来,
PiLi.Li.39,说要帮我搞掉MaLow,
PiLi.Li.40,我不知道你为什么想这样,
PiLi.Li.41,我知道他不好,
PiLi.Li.42,但如果他真的被搞掉了,
PiLi.Li.43,离职了、甚至被学术委员会调查了,
PiLi.Li.44,我也会被牵扯进去的,
PiLi.Li.45,我做了太多不能被人知道的事情,
PiLi.Li.46,我真的为了现在的这种生活放弃了很多Pi,
PiLi.Li.47,我不想,
PiLi.Li.48,我不想再冒险了,
PiLi.Pi.49,你从来没和我说过这些,
PiLi.Li.50,你不会理解的,
PiLi.Li.51,你太执迷于那些编程的东西,
PiLi.Li.52,你根本不在乎现实生活和我们的未来,
PiLi.Pi.53,我其实不是的,
PiLi.Pi.54,但是我不明白，如果你是这么想的,
PiLi.Pi.55,你为什么还是要帮我,
PiLi.Li.56,我不知道,
PiLi.Li.57,我不知道我们还算是恋人吗,
PiLi.Pi.58,一直是,
PiLi.Li.59,你应该知道，我说这些话，是想要阻止你,
PiLi.Pi.60,我以前是个不好的人,
PiLi.Li.61,你从来都不是,
PiLi.Li.62,我没有钱，没有资源,
PiLi.Li.63,只能做些边边角角的项目,
PiLi.Li.64,不能帮你在项目组里立足,
PiLi.Li.65,所以对于你转去计算机科学我一直都很愧疚,
PiLi.Pi.66,不不，那是我自己的决定,
PiLi.Pi.67,我和 MaLow 那个败类一秒钟都相处不下去,
PiLi.Pi.68,我不喜欢生物，不喜欢制药,
PiLi.Li.69,这可能是我第一次对你敞开心扉,
PiLi.Li.70,也是最后一次了,
PiLi.Li.71,我很害怕,
PiLi.Li.72,我们结婚吧,
PiLi.Pi.73,让我考虑一下可以吗,
PiLi.Pi.74,我想认真想想,
PiLi.Li.75,好，我等你,
